App,评分,日期,差评原文
LangShop,1star,2020年5月21日,Hello. Thank you for your review. We are really sorry to hear that you had such a negative experience with the app. I'm sure our support team would have sorted out the ... 显示详细信息 编辑时间：
LangShop,1star,2025年6月10日,"I was offered 1 YEAR of free subscription in exchange for changing my review. However, after a long and frustrating communication with the LangShop team, it became clear that they do not truly understand the real issues I’m facing. The app practically doesn’t work properly or doesn’t work at all. Au"
LangShop,1star,2025年5月17日,Thank you for taking the time to share your detailed feedback — we truly appreciate it. We're very sorry to hear about your experience. We understand how frustrating it must ... 显示详细信息 上一页 1 2
LangShop,2star,2026年6月28日,"The app translations were poor at the beginning, until the AI store context feature was implemented. After that, the translations were perfect for around 8–9 months. Now, the translations sometimes work as expected and sometimes they don’t. This is mostly the case with metafield translations — they "
LangShop,2star,2026年6月29日,"Hello, GPerformance, We are very sorry to hear that your recent experience with our app has been negative. We completely understand how frustrating this must be for you. We ... 显示详细信息"
LangShop,2star,2026年3月27日,3年以上使用しています。操作のやり方や簡易な質問には早急に答えてくれて助かっています。 一方、アプリの不具合が多い。 1)「翻訳していないファイル」や「翻訳が中途になっているファイル」を選んでも、正しく表示されない。 2)作ったページのレイアウトが完全に崩壊します。これが一番の問題です。何度も発生しています。 3)問題があると開発に報告が行きますが、対処対応がとても遅い。問題のアプリを書きし続けることに疑問を感じています。 4)翻訳にはDeepLを使用していますが、翻訳内容としては問題ない。しかしレイアウトが壊されたとき標準の翻訳を使うと問題がない。非力な標準翻訳ではほぼ使えません。 5)他の
LangShop,2star,2026年3月28日,"Hello, TC楽器 - TCGAKKI team! Thank you for your valuable feedback! We are glad our support team was able to quickly reply to your inquiries. And we are sorry to hear about ... 显示详细信息"
LangShop,2star,2025年7月28日,Actually a useful tool – unfortunately with bugs: - Meta fields were translated even though they were classified as “untranslatable.” - These can no longer be cleaned up in the tool. - Support was contacted five times about this. They have not yet been able to resolve the issue. - The backend softwa
LangShop,2star,2025年8月3日,Hi WeBü Office AG team! Thank you for your detailed feedback — we truly appreciate you taking the time to outline these issues. Please let me inform you that we’re aware of ... 显示详细信息
LangShop,2star,2022年6月9日,"Auto Translate makes my site stupid, this app might be cool for general stores with little porduct variants , but for stupid for specialized industries Bang Bang Airsoft 香港特别行政区 大约2年 人在使用应用 Aheadworks"
LangShop,2star,2022年6月30日,Hi! So sorry you haven't taken a moment to shoot us a message. We have several options for translations starting from default drivers and going up to Pro translations and ... 显示详细信息
LangShop,3star,2026年1月13日,I have missing part of page translations. And it's not clear when my issue will be resolved. Everything used to work up until past year. But apparently not anymore. le Thé Chic 法国 接近7年 人在使用应用 Aheadworks
LangShop,3star,2026年1月13日,Hello le Thé Chic team Thank you for your honest review. We understand your disappointment and value your feedback. Please let me assure you that the dev team is working on ... 显示详细信息 编辑时间：
LangShop,3star,2025年11月30日,"After 9 months of use: A good translation app, easy to use, with very helpful support. Unfortunately, there have been no major updates, and the pricing plans have skyrocketed. GYMMARKT® 奥地利 11个月 人在使用应用 Aheadworks"
LangShop,3star,2025年2月19日,Hi GYMMARKT Team! Thank you for taking the time to share your feedback! We're glad to hear that you find the app easy to use and that our support team has been helpful. We’re ... 显示详细信息
LangShop,3star,2022年3月24日,"goof for general stores, for more specialized industries, Glossary rule makes AI like an idiot...................................... WGCShop 香港特别行政区 15天 人在使用应用"
LangShop,3star,2022年7月12日,Doesn't translate right. Too expensive. Had to translate most of the words by myself. If you want a professional translation you have to pay more. The app could be a little more cheaper. OVERcoat 日本 2个月 人在使用应用 Aheadworks
LangShop,3star,2022年7月12日,"Hi OVERcoat, Thank you for the the review and sharing your opinion with us! We would like to provide you with LangShop pricing to look through all the available plans and ... 显示详细信息"
LangShop,3star,2023年2月7日,"Amazing support from the team. Issues are resolved quickly. I just wish that LangShop had a visual editor, then it would be really great! B&Q KSA 沙特阿拉伯 大约1个月 人在使用应用 Aheadworks"
LangShop,3star,2023年2月8日,Hi B&Q KSA! Thank you so much for your review. Every customer’s opinion matters to us as we are continually striving to improve our service. We would be even more grateful if ... 显示详细信息
LangShop,3star,2025年12月7日,Frederiksberg Møbler og Design 丹麦 1年多 人在使用应用 Aheadworks
LangShop,3star,2025年12月8日,"Hello Frederiksberg Møbler og Design Team, Thank you for taking the time to share your feedback — we truly appreciate it. Hearing from you helps us continue improving and ... 显示详细信息"

=== Langwill (84 reviews) ===
Langwill,1star,2026年6月18日,Charged in trial Period. reason reached over 30000 word transalated. you don't able to know when app will charged from you. Handicraft Trend 印度 23分钟 人在使用应用 Channelwill
Langwill,1star,2026年6月18日,"Hello Handicraft Trend, This is Nova from the Langwill Support Team at CWILL. Thank you for sharing your feedback. We sincerely apologize for the frustration caused by the ... 显示详细信息"
